device_id,device_type,location,firmware_version,ip_address,status,model,operating_system,battery_level,last_check_in
3be1dc3d-571e-4d5b-9966-77c2af1d610c,Sensor,Room A,98,144.155.108.206,Inactive,Model C,RTOS,79,7/31/2023 18:37
e1a7c451-4857-470e-ad71-4fc336091ba0,Gateway,Room A,50,76.46.226.173,Active,Model A,RTOS,80,8/20/2023 1:19
7919a9e8-8ae6-458e-8c5d-6fdff1df6d5b,Sensor,Outdoor,18,141.150.193.114,Inactive,Model C,Linux,18,7/23/2023 17:04
2840f486-d660-46df-b826-0c9b2dbf8d2b,Sensor,Outdoor,76,162.146.118.37,Active,Model B,Linux,39,9/27/2023 13:56
37002a7c-27d5-46e7-9534-6db9550186e2,Sensor,Outdoor,59,153.4.148.238,Active,Model A,RTOS,87,5/4/2023 9:09
1544a428-2461-4c0f-9372-5ecc0c048f5f,Gateway,Room A,15,61.224.23.45,Active,Model C,Linux,76,4/25/2023 22:00
6c557869-00d6-401e-bde2-4313f17c1698,Sensor,Outdoor,77,15.193.2.220,Inactive,Model C,RTOS,60,1/15/2023 2:22
c330dcd1-d78a-4f07-85e5-a732f92c9837,Actuator,Room B,58,47.32.36.252,Active,Model B,RTOS,46,5/4/2023 23:02
e651acd2-2403-4e67-b054-ec0df3067983,Actuator,Room B,74,150.43.21.252,Inactive,Model A,RTOS,82,6/6/2023 19:17
804747d6-3a7e-499b-9c87-4f3daa0a27c7,Sensor,Room A,47,146.124.73.48,Active,Model C,RTOS,33,7/25/2023 8:42
cdcad3ce-b4c6-43b9-97a9-c5e8cf980cdf,Actuator,Room A,70,75.24.106.245,Active,Model B,Windows IoT,77,1/31/2023 2:09
2e74279a-26b7-4f16-bb56-67a649e0bea0,Actuator,Room B,76,11.52.199.24,Active,Model A,RTOS,43,4/10/2023 10:28
c8961a56-9d94-4d36-b061-1e8cb0bd4bff,Sensor,Room B,14,86.135.166.70,Active,Model B,Linux,86,10/27/2023 10:49
d4589c41-4d72-4a74-bff6-96f63b32585b,Sensor,Room B,18,25.96.125.116,Active,Model B,Linux,36,7/6/2023 0:37
41ed9ee8-6a5a-4139-aa6b-e0be34d4ce2d,Actuator,Outdoor,59,12.47.203.15,Active,Model C,Linux,54,7/4/2023 0:44
0cf364dc-9870-4bfd-b3c1-e0b6f26e5048,Sensor,Room A,81,184.163.118.117,Active,Model C,RTOS,59,2/14/2023 8:34
429d6f01-4c49-4126-8c7d-6d615097d685,Gateway,Outdoor,57,137.75.142.11,Inactive,Model C,Linux,45,4/28/2023 1:28
5fe95227-d15a-43e5-98d5-063e3796a5e6,Sensor,Room A,42,58.248.151.176,Active,Model A,Windows IoT,77,9/3/2023 17:59
ee9c96d7-f5bf-48d9-b64b-ca645a25de43,Sensor,Room B,43,151.155.221.247,Inactive,Model C,Linux,26,9/2/2023 18:30
ab62de8f-3f02-4df4-af41-094a76178840,Sensor,Room B,12,72.194.189.120,Active,Model C,Linux,28,6/17/2023 6:34
856250dc-3b9d-417f-8139-b3c37ce331e5,Gateway,Outdoor,34,61.89.128.129,Inactive,Model A,RTOS,4,7/23/2023 5:16
f6b423f3-fe46-4587-96a3-89c865463393,Actuator,Room B,26,109.196.60.60,Inactive,Model C,RTOS,23,5/12/2023 23:44
f1a5ffd7-7f24-40bf-b7dd-d4a38c482630,Gateway,Outdoor,63,221.83.58.199,Inactive,Model C,Linux,59,7/9/2023 19:05
f3e2ea78-0d3f-427e-9cb4-fcaef86b8d36,Gateway,Room B,20,196.161.203.53,Inactive,Model A,Windows IoT,32,1/17/2023 10:42
87d6ace5-442b-4661-ad90-96a2438b0904,Actuator,Room B,76,210.103.101.247,Active,Model C,Windows IoT,89,2/15/2023 0:05
d595a395-5360-4115-8901-2323c138a721,Actuator,Outdoor,99,100.58.168.119,Active,Model A,RTOS,42,8/4/2023 23:34
58d4ed75-5f0f-4fa4-83fb-f40d350b6560,Sensor,Room B,39,97.130.105.0,Inactive,Model B,RTOS,84,9/21/2023 13:24
346c5742-1a8e-43b0-8be8-b877419d0ffd,Actuator,Room B,87,133.167.13.123,Active,Model B,RTOS,55,3/20/2023 9:07
79aea82c-f0b4-4b98-b55a-eceb59f510d7,Sensor,Outdoor,40,176.19.163.203,Active,Model B,Windows IoT,43,2/7/2023 5:10
5ea7f41d-c681-4a9e-8fc8-88c00fef8f82,Sensor,Room A,82,1.45.161.10,Inactive,Model B,Windows IoT,94,11/13/2023 9:04
882c3923-f537-4d41-ace1-8299e50d7aac,Gateway,Room B,98,115.22.16.221,Inactive,Model A,Linux,51,10/5/2023 22:13
c5a6e8bc-67ce-446f-9269-7fcbb8d43f7d,Gateway,Room B,99,211.104.211.87,Active,Model B,Windows IoT,100,7/23/2023 1:53
068d71b8-094f-4b69-a95c-9c55f2a5cc59,Actuator,Outdoor,58,91.74.49.171,Active,Model C,Linux,32,1/19/2023 16:48
54f59cfd-7b6a-491f-a469-531224d11a4c,Sensor,Room B,68,172.25.171.71,Inactive,Model C,Linux,23,7/4/2023 20:39
6f442a9c-6610-41bb-9533-f22895071818,Actuator,Room A,84,192.48.92.37,Inactive,Model A,Linux,40,2/1/2023 19:08
c33c6c4e-485d-487d-bc8f-da5de10fecca,Gateway,Outdoor,37,116.92.113.162,Active,Model A,Linux,74,1/6/2023 23:03
fd229757-fa7d-4a69-9708-f4a3996586c8,Actuator,Room B,77,37.133.243.29,Active,Model C,RTOS,53,9/26/2023 8:20
77e68412-f92f-4f33-93ac-f71224040f22,Actuator,Room A,46,164.106.202.71,Active,Model C,Linux,7,4/17/2023 8:27
c62aa1d5-39c7-4dbf-ac32-c4a55a5d997d,Sensor,Room B,23,9.35.39.24,Inactive,Model A,Linux,23,8/26/2023 12:41
322e34de-9b30-443f-ba32-b86660969046,Actuator,Room A,92,89.78.152.91,Active,Model B,Windows IoT,27,7/8/2023 10:17
bd6bb5fe-2026-4c97-8030-b64670c7c314,Gateway,Room A,75,193.208.143.249,Inactive,Model C,Windows IoT,85,5/21/2023 11:34
7f613838-41bb-42c7-9e65-6f18207e4514,Gateway,Room A,44,74.139.152.67,Inactive,Model C,RTOS,24,6/17/2023 7:49
4bf89abc-6d3d-4ad8-b3b8-5750cb641343,Sensor,Room B,56,7.2.23.16,Inactive,Model A,RTOS,16,8/23/2023 0:37
80dce715-816d-42e9-94bc-fe34966349e8,Actuator,Room B,73,146.0.82.119,Active,Model B,RTOS,54,2/20/2023 19:26
a1d98b2a-d617-4d01-b044-d6732493f5f3,Sensor,Room A,64,75.249.151.118,Inactive,Model C,Windows IoT,44,3/6/2023 18:55
86cee8e9-5a46-48d2-88b7-22b442aba672,Actuator,Room B,29,17.7.173.181,Inactive,Model B,RTOS,87,1/16/2023 15:02
cf599b2b-2bd6-4847-837f-ad606914c390,Gateway,Room B,10,54.181.20.2,Inactive,Model A,Windows IoT,72,5/25/2023 4:03
f958497b-2a1e-48e3-a0c1-58c13a77bbc0,Actuator,Room B,34,114.228.203.71,Active,Model C,Windows IoT,26,9/13/2023 17:03
8fefe0d8-8f0f-498c-8406-801f96d38a78,Gateway,Outdoor,62,220.60.180.145,Inactive,Model C,RTOS,55,6/8/2023 1:19
f6629f7a-85ec-432c-bde6-e8990e332407,Sensor,Room A,70,84.142.157.250,Active,Model B,Linux,3,8/15/2023 9:24
98041eb9-1b2c-4f87-8ba8-3df26a77309b,Actuator,Outdoor,93,26.102.65.255,Active,Model C,Windows IoT,84,11/4/2023 20:44
991ef0e8-1b06-4ce3-9fd1-05086d288845,Gateway,Outdoor,87,188.195.200.208,Inactive,Model B,Linux,92,11/7/2023 22:09
619375a3-c736-4655-86e1-1c957ea8b693,Gateway,Outdoor,13,205.126.118.45,Inactive,Model B,Windows IoT,67,2/20/2023 3:54
e03f7d2f-91d2-4d47-86e9-ab376fa222c9,Actuator,Room A,72,161.36.9.71,Inactive,Model B,Windows IoT,30,6/17/2023 4:11
521042bb-ee82-4ba5-a7da-c90c7767c161,Actuator,Room A,12,198.219.133.239,Active,Model B,Linux,97,6/15/2023 17:44
d322471a-8278-4913-96c7-16036e645a0b,Gateway,Room B,69,131.71.31.33,Active,Model C,Windows IoT,67,4/5/2023 22:47
625a7390-54a2-4a29-a166-3fff53b8601b,Gateway,Room B,79,184.28.124.163,Inactive,Model A,Windows IoT,55,3/25/2023 21:57
884e94c8-4169-46ac-bb2c-c9ed8eb4de84,Sensor,Outdoor,72,166.51.193.152,Active,Model B,Windows IoT,17,4/11/2023 8:41
8cb0f7b8-8863-482e-8c1b-2d7d213f6e49,Sensor,Room B,93,43.67.210.209,Inactive,Model B,RTOS,55,3/19/2023 22:33
a5e33064-3c22-433c-b0f6-d70a93f89ce0,Sensor,Room A,31,71.72.38.240,Active,Model C,Windows IoT,96,11/1/2023 7:17
e7ba3843-8c0e-488a-9e59-c69d4909cb9f,Actuator,Room A,16,57.118.219.233,Inactive,Model A,Linux,28,2/28/2023 21:53
55b7140f-c5eb-4744-a25b-948e31e69943,Actuator,Outdoor,29,191.238.169.247,Active,Model B,Windows IoT,67,4/1/2023 17:47
cc3a3915-3ad3-4c1f-8587-3ac59043f05e,Actuator,Room B,82,148.221.117.53,Inactive,Model B,Linux,22,1/12/2023 12:37
83f8ec21-f34f-4829-a614-d192bcac0efc,Sensor,Room A,98,217.131.16.62,Inactive,Model B,RTOS,1,6/28/2023 7:40
1f05361e-ee37-475b-976b-196f07d16235,Gateway,Room A,90,81.53.157.215,Inactive,Model C,RTOS,93,10/12/2023 0:22
48e08ec6-3e01-41a7-83e3-dfdd457d15ad,Actuator,Outdoor,43,139.66.35.51,Active,Model A,Windows IoT,83,3/21/2023 7:44
35476060-db77-4155-ae9d-584ca0b2a252,Gateway,Room B,35,157.23.205.18,Active,Model B,Windows IoT,95,6/21/2023 10:11
1a16c939-58be-4b70-8319-4e47d9bf8b42,Actuator,Room B,99,101.254.17.27,Inactive,Model C,Linux,14,1/28/2023 5:11
548d5e00-7f88-4014-a8a3-ba6e6f44a8f5,Sensor,Room B,44,216.44.35.112,Active,Model B,Linux,51,1/5/2023 13:58
245d12a1-8f6d-4ff1-821c-9058bcb8d7c4,Sensor,Room A,96,202.86.203.86,Inactive,Model B,Linux,99,10/14/2023 3:07
0fdcbf46-db7a-4147-8893-6d72f1868921,Actuator,Room B,64,109.110.8.29,Inactive,Model C,Windows IoT,4,11/20/2023 9:59
ab5af5fe-ec40-41cb-95f3-a4ddfc7e3583,Actuator,Room A,94,178.112.39.219,Active,Model C,Windows IoT,70,11/11/2023 0:35
a190fc38-7bb8-458d-a2d4-2d7ec0e2f9d1,Gateway,Outdoor,17,207.46.26.184,Inactive,Model C,Windows IoT,76,4/26/2023 16:01
299571a2-fd31-419c-b17b-b99d13caa8bd,Sensor,Room B,29,163.118.32.93,Active,Model A,Windows IoT,74,4/13/2023 23:11
c2fb3860-ca5d-4c8a-ae43-727893c88ff2,Actuator,Room B,56,14.110.163.78,Inactive,Model C,RTOS,61,4/2/2023 1:33
ee4208ad-8dfe-4256-a309-3dc5dfd2d131,Actuator,Room A,70,60.213.46.108,Active,Model C,Linux,93,4/7/2023 17:15
b8bceb99-c493-4bde-90bc-927e3ab7d21f,Gateway,Room A,84,152.220.124.170,Inactive,Model A,Linux,20,3/20/2023 19:50
f586dac0-4b01-4d8c-b044-0a0849cbeec4,Sensor,Outdoor,77,220.52.226.51,Active,Model C,Windows IoT,36,1/3/2023 10:38
67586e23-cdac-4975-a356-c8355a2c9a6f,Actuator,Room B,93,136.116.190.84,Inactive,Model A,Linux,62,3/30/2023 11:22
59004f8d-0897-49bc-a91e-bf62b555277f,Gateway,Outdoor,88,24.8.234.192,Active,Model B,Linux,13,5/15/2023 8:36
b8827cf1-6177-4952-96b8-b02f888822bf,Sensor,Room B,76,200.248.146.60,Active,Model C,Windows IoT,17,1/25/2023 13:51
c20160e2-0a1a-4d2d-8425-dc83318a88ba,Actuator,Outdoor,68,3.145.252.184,Inactive,Model B,RTOS,95,9/3/2023 3:00
cfd5c59e-ef25-4708-a28c-853afdd48d3d,Gateway,Outdoor,18,188.241.35.225,Active,Model B,Windows IoT,90,1/2/2023 17:57
1ba7731b-7fbe-49fa-90e5-34aa6a4b51f9,Sensor,Room A,60,35.196.194.97,Inactive,Model B,RTOS,8,4/25/2023 14:47
030bdbff-ceea-4fe9-ab6b-30d97c0847cf,Actuator,Room B,60,118.56.244.1,Active,Model C,Windows IoT,74,5/19/2023 13:16
78e3f030-ae61-416c-be74-b5c1a9b6af79,Sensor,Room B,42,164.98.231.215,Active,Model A,Windows IoT,23,1/29/2023 14:11
bc83b310-f120-4ad9-90ff-3251c0188a65,Actuator,Outdoor,11,53.175.63.138,Active,Model A,Linux,32,7/25/2023 17:26
6e6d3884-2628-4967-b23c-a5bb7f794aff,Sensor,Room A,78,88.241.51.99,Active,Model B,RTOS,68,2/10/2023 20:32
1aae1be6-41e1-4a6f-855e-a820bff32033,Gateway,Room A,84,83.172.123.218,Active,Model C,Windows IoT,11,2/14/2023 12:00
6e58ff90-3e20-44af-83c2-da4ea483de27,Actuator,Room B,94,6.46.26.230,Active,Model C,Linux,87,7/25/2023 11:32
ba375430-8a4f-4474-9457-ae99419c5142,Actuator,Room B,74,67.91.52.171,Active,Model C,Windows IoT,44,9/12/2023 12:15
9d90bc2b-bb33-4235-be78-3cb660a88c54,Actuator,Room A,62,118.159.70.30,Inactive,Model C,RTOS,46,4/15/2023 13:52
38c27e44-d982-4320-b526-6ba1343b5f7b,Actuator,Outdoor,25,57.79.7.198,Active,Model C,Linux,80,5/13/2023 5:47
a4fd8eb4-c94a-42f2-a9a4-433634286127,Actuator,Outdoor,37,166.62.203.20,Inactive,Model A,Linux,38,3/9/2023 16:36
1bd2f22e-1bce-47a0-b33c-486d9f47aa57,Gateway,Room B,22,219.222.113.177,Active,Model A,Windows IoT,67,3/31/2023 4:32
92e858a4-f8bc-4650-94b8-e2a4c02ff99c,Sensor,Room A,61,170.142.236.179,Inactive,Model A,RTOS,85,4/23/2023 12:29
410e5835-d3ce-40dd-8f50-28308d61da94,Gateway,Room A,26,97.235.29.69,Inactive,Model A,Windows IoT,57,7/24/2023 15:20
85d56fe7-0696-458a-9315-fe9c58a38495,Gateway,Outdoor,86,216.124.236.37,Active,Model B,Linux,21,7/9/2023 5:03
57d76d01-87d9-484c-92ca-4c86d2e3ac9d,Gateway,Room A,79,136.55.237.170,Inactive,Model A,Linux,85,9/6/2023 1:51
fcc15a45-d1f6-4e7e-87a5-709fbb1182b2,Actuator,Room B,66,223.16.39.168,Inactive,Model B,RTOS,16,9/17/2023 15:01
f23993c7-9868-4093-9756-9f4909562f43,Sensor,Outdoor,31,74.176.246.181,Inactive,Model B,Windows IoT,8,6/7/2023 10:38
337e1728-6dc6-4124-956a-7fb54c83a1ae,Actuator,Room A,28,52.208.47.179,Inactive,Model B,Linux,15,3/14/2023 20:28
a5759031-221e-432c-bfcb-7b1639609c6c,Sensor,Room B,67,69.196.220.81,Active,Model C,RTOS,89,6/8/2023 18:25
7ff1ab56-aec3-4591-ad1b-f9b493127592,Gateway,Room A,95,27.117.236.21,Active,Model C,Linux,92,11/14/2023 10:56
9f9a4f3d-9715-4321-9950-7c4b83625941,Sensor,Room B,75,146.211.73.97,Active,Model B,RTOS,87,8/29/2023 11:41
a6baba21-3a8f-445d-978e-05dd43639598,Actuator,Room A,64,192.157.33.150,Active,Model C,Windows IoT,86,4/25/2023 16:47
4f3393e9-e47d-49e3-887c-95b905278e62,Sensor,Outdoor,43,176.81.151.63,Inactive,Model B,Linux,87,5/30/2023 20:14
e158c138-9fe2-446d-982c-8f5621465d41,Sensor,Room A,79,121.144.39.135,Inactive,Model C,Linux,30,1/23/2023 11:06
067a161c-929b-4c36-b800-652452710a3c,Gateway,Outdoor,58,221.17.198.50,Active,Model A,RTOS,15,3/28/2023 21:26
338ff258-6592-4216-9051-796201c760a1,Sensor,Outdoor,48,48.180.87.255,Active,Model C,Windows IoT,3,5/12/2023 3:42
b2cb935f-1623-4faf-9bfc-44b183c76d38,Gateway,Room B,11,94.176.72.212,Inactive,Model A,Windows IoT,32,5/11/2023 23:54
8641ff03-f252-42d3-854e-79c479f47b99,Sensor,Outdoor,76,110.228.236.167,Inactive,Model A,RTOS,70,1/20/2023 20:16
ecd02c59-16a0-429e-bd05-192bb9e1882d,Gateway,Outdoor,65,146.29.155.111,Active,Model C,Linux,50,2/28/2023 3:55
1d2333bd-37a9-4223-a538-ba8b4a62198f,Gateway,Outdoor,12,192.81.151.166,Inactive,Model C,Windows IoT,59,8/6/2023 2:26
67409b33-8165-484a-84a9-22a0f8f52a12,Sensor,Room B,28,146.49.93.52,Inactive,Model C,Linux,83,7/4/2023 2:18
08321f1c-bff4-4faf-9119-24f7f762ea07,Actuator,Room B,80,77.157.100.243,Active,Model A,Windows IoT,30,4/13/2023 4:40
401d3483-1533-4419-a9e6-b9a4d2d207a5,Sensor,Room A,83,154.191.167.190,Active,Model C,RTOS,29,9/14/2023 13:04
becfa069-5f93-4877-8860-478d72580016,Actuator,Room B,95,15.19.147.104,Inactive,Model A,RTOS,36,6/20/2023 3:51
ab224b47-a651-488a-b3d9-4ca75d7161ba,Actuator,Room A,94,199.75.12.110,Active,Model B,Windows IoT,100,3/1/2023 9:10
b242083a-c6e5-4b6a-b97d-91e7785e3cf0,Actuator,Room A,70,20.142.120.48,Inactive,Model B,RTOS,2,3/2/2023 8:27
94d19e8d-f312-4f00-85b5-a47f64f2cd59,Gateway,Outdoor,81,38.229.115.173,Active,Model A,Windows IoT,26,4/30/2023 3:01
9a6953f9-911a-4dda-b58c-87fe537f4420,Sensor,Room B,69,112.235.126.244,Active,Model B,RTOS,77,1/28/2023 13:37
bae347f1-f531-446a-b61f-e830e6747cf0,Actuator,Room B,84,195.169.246.186,Active,Model C,RTOS,57,4/24/2023 0:30
72f675f6-f5e4-4406-806d-79a8f6b2eb58,Sensor,Room B,31,92.63.8.108,Active,Model B,RTOS,20,8/3/2023 19:02
c27a67f1-72a3-479b-a9f5-f4e639593119,Actuator,Room B,99,99.15.253.35,Inactive,Model A,Windows IoT,87,4/6/2023 18:11
2c272121-905a-433f-8a68-bcf4f4800e69,Actuator,Room A,32,81.184.224.183,Inactive,Model A,RTOS,95,5/10/2023 10:49
985e8477-6a85-4893-a1ab-a627584bd015,Sensor,Outdoor,59,14.194.225.41,Active,Model B,Linux,46,4/23/2023 3:34
536e04fd-3884-4b75-a9ab-83989abe5e3a,Actuator,Room A,34,206.252.78.253,Active,Model B,Linux,55,10/16/2023 12:32
cd31beed-7688-47f5-9678-9552438b4613,Gateway,Room A,64,61.47.250.200,Inactive,Model B,Linux,85,10/17/2023 6:11
1fd7e851-b4ce-4dcb-b547-ddd2c6b56ab0,Gateway,Room B,75,152.62.178.108,Active,Model B,Linux,65,5/17/2023 14:30
bacdbc22-0a19-4a38-8503-034a2d021734,Gateway,Outdoor,30,209.223.173.58,Active,Model C,Windows IoT,88,9/30/2023 14:42
7921e5cf-b1d4-4144-aac4-49fa261dbc29,Actuator,Outdoor,92,119.66.14.152,Inactive,Model C,Windows IoT,92,8/27/2023 6:12
3c229c22-bf25-4965-acb2-673701ad28fe,Actuator,Room A,66,124.25.95.181,Active,Model B,Windows IoT,6,6/15/2023 23:15
980210e6-904d-4242-a8f1-a1436a530a6c,Gateway,Room A,58,102.5.193.94,Active,Model B,Linux,11,10/26/2023 14:21
fc3806ed-26e5-44fb-924c-87b2fc61c927,Gateway,Room B,33,154.70.65.65,Inactive,Model B,Windows IoT,82,6/9/2023 23:47
e360d90a-6931-4d76-ae6a-497d196d6473,Gateway,Room B,80,15.9.68.221,Inactive,Model B,RTOS,62,2/20/2023 14:48
28f82547-8b66-4faf-a136-5ba8bd00dcde,Actuator,Room A,57,32.17.197.156,Active,Model A,Linux,78,4/9/2023 8:05
8d5f1461-4060-4c40-8c18-a270d8b76cab,Actuator,Room B,81,98.33.64.229,Inactive,Model C,Windows IoT,48,10/15/2023 10:55
9f1abec5-205b-4ba3-be6f-fac3d14e11e5,Actuator,Room A,97,135.97.109.225,Inactive,Model A,RTOS,34,9/29/2023 22:36
c269114e-19c3-4c6e-b1ac-a8e0db8bccd5,Gateway,Outdoor,46,197.106.51.11,Inactive,Model C,Linux,59,9/1/2023 3:17
b5ce227c-b900-4c7d-bb97-b28db4ffa76d,Gateway,Outdoor,22,183.237.146.188,Inactive,Model C,Windows IoT,13,8/28/2023 18:04
9addb52e-73c7-4a1b-ade1-892447ee5c7e,Sensor,Room B,10,78.214.221.245,Inactive,Model B,Windows IoT,73,11/18/2023 3:49
fa6c002a-79e5-4e65-8ac8-00fccbe3e01a,Sensor,Room A,33,57.176.191.54,Inactive,Model A,RTOS,96,5/22/2023 15:45
87edf8bc-c324-4a72-b5f8-3cdbf2fce42b,Sensor,Outdoor,64,80.179.235.235,Inactive,Model A,RTOS,85,7/29/2023 22:02
0fb9f709-5cae-4525-9d0f-dad0001e9ed2,Actuator,Outdoor,50,176.154.97.118,Active,Model A,RTOS,75,6/1/2023 19:43
e5b250a3-c958-4fa6-a9de-874cdaf1690d,Actuator,Room B,94,112.13.252.56,Inactive,Model A,RTOS,35,5/30/2023 3:29
9fd25c56-c256-4557-b047-3251761058b4,Gateway,Outdoor,28,134.42.64.178,Inactive,Model A,RTOS,61,2/24/2023 22:58
cdc01d68-f968-4619-9e3c-95fcfcfb3266,Sensor,Outdoor,37,160.148.136.131,Inactive,Model B,RTOS,77,10/28/2023 7:15
6d830167-feef-4803-954b-1336c7d366a1,Gateway,Room A,68,2.31.93.229,Inactive,Model B,RTOS,62,10/22/2023 17:00
9c41ecd0-a48e-4912-a221-b30974c343a6,Gateway,Room A,93,170.194.49.236,Inactive,Model A,Windows IoT,12,9/11/2023 6:33
14c93b85-5674-4415-94b1-3e1e3dcddcf3,Gateway,Outdoor,50,7.91.153.229,Active,Model C,RTOS,6,2/15/2023 2:05
1052cf3c-a383-4e9a-a004-e88c7956b48d,Actuator,Room B,35,114.4.119.233,Active,Model B,RTOS,89,6/5/2023 12:47
662dd7c2-98f6-4764-810c-492343f1baa7,Actuator,Room B,96,86.249.212.106,Inactive,Model B,Linux,0,11/9/2023 2:01
7cd808cf-6cc6-4660-bfcd-2d3c97db0cbb,Gateway,Outdoor,83,149.185.145.232,Inactive,Model B,RTOS,0,8/11/2023 11:43
bf3a5572-6091-4dff-8f1f-73f5d35c123f,Actuator,Outdoor,68,64.172.74.176,Inactive,Model C,Windows IoT,43,7/6/2023 4:29
38f82c29-ef0d-47c5-a306-e90c373bc4b5,Sensor,Room B,73,209.24.87.189,Active,Model B,Linux,8,8/17/2023 7:34
20ddc28f-deec-43b3-af06-cb05f8d93ed2,Sensor,Outdoor,84,122.87.36.136,Inactive,Model B,Windows IoT,7,3/28/2023 9:01
cdb147cf-9090-4ff6-80b6-e320ab992394,Actuator,Room A,64,161.21.93.110,Active,Model A,Linux,61,1/17/2023 2:20
90c3aa5e-fba4-408a-8ba2-1fb70453cb34,Gateway,Room A,35,148.208.196.30,Inactive,Model C,RTOS,69,7/15/2023 23:14
910858bc-9c08-460d-b39b-c2e668d487b2,Actuator,Room B,96,189.192.144.249,Inactive,Model C,RTOS,13,9/8/2023 4:21
763dcc02-7439-4bd6-907b-f515ab6135ed,Gateway,Outdoor,72,210.127.185.41,Active,Model A,RTOS,16,9/22/2023 12:49
1b0c122d-55da-4bb2-acda-47d477e01b25,Sensor,Room B,92,83.149.145.216,Inactive,Model C,Linux,12,3/14/2023 10:24
cebfbb76-5643-4993-a046-06ccdad00a94,Actuator,Outdoor,54,191.186.161.203,Active,Model C,Linux,26,11/2/2023 15:00
c2b90ebd-ec12-434b-be6c-3e32338b60e8,Gateway,Room B,60,41.224.12.146,Inactive,Model B,Linux,21,7/16/2023 2:23
c9586531-7aa2-477d-b68b-c58f5c7215c7,Actuator,Room A,57,162.113.129.8,Inactive,Model C,RTOS,59,4/19/2023 5:22
d7feb777-bc58-4874-a7e5-69995c439c13,Gateway,Room A,80,202.127.14.67,Inactive,Model B,RTOS,29,2/7/2023 3:55
3b60490c-b686-4cc4-8485-04fd9614489b,Sensor,Room B,73,53.127.63.197,Inactive,Model C,RTOS,15,6/9/2023 1:10
07d2748b-f440-448e-8024-0f8bfb1d3e5d,Gateway,Outdoor,46,63.195.146.57,Active,Model C,Linux,49,2/5/2023 4:52
e68a4967-93ca-4839-b59b-51dab641c0c7,Sensor,Room B,66,26.169.162.177,Inactive,Model B,Linux,3,5/21/2023 7:59
6e311a72-b6b3-48ad-bd17-95428b3f6fac,Gateway,Room A,59,162.112.161.240,Inactive,Model C,Windows IoT,30,6/18/2023 4:19
2ece05d6-096d-4a42-a11c-b161720f06f6,Sensor,Room A,44,133.17.39.77,Inactive,Model C,Windows IoT,29,7/16/2023 1:03
def17d57-4694-4f4d-80e5-1f440f822d06,Actuator,Room B,42,24.206.157.102,Active,Model C,Linux,28,2/17/2023 5:18
d6c9f032-f813-44b7-b171-644810ca2355,Actuator,Outdoor,34,25.76.145.7,Inactive,Model C,Linux,44,5/5/2023 15:09
1b276202-f29c-4bd5-b368-86996cc7c2eb,Actuator,Room A,66,32.218.249.142,Inactive,Model A,Windows IoT,71,7/4/2023 7:53
0a3fddfb-3607-4c19-8c09-6590385745bc,Actuator,Room A,69,113.249.64.3,Inactive,Model A,Linux,91,6/13/2023 4:07
577de552-384e-4d2a-8dbe-dac93b4fed24,Actuator,Room B,42,173.36.57.25,Inactive,Model B,Windows IoT,33,5/11/2023 20:10
2d27b431-8006-4432-b914-74de885faf31,Sensor,Outdoor,14,59.11.170.13,Active,Model B,RTOS,92,10/12/2023 2:14
b20c48ab-74ef-433a-8e61-3e33d18db819,Actuator,Room A,60,187.138.132.109,Active,Model A,RTOS,73,1/12/2023 23:50
6616cb8c-92d6-4cfe-9581-c271a5bb6331,Gateway,Room A,23,191.176.39.249,Active,Model C,RTOS,9,5/21/2023 6:52
d6eafb96-553b-498d-8921-c5d3096bfb0f,Gateway,Room A,70,183.67.170.42,Active,Model B,Windows IoT,71,1/4/2023 9:34
77099dcd-190d-40ed-9797-542c6ae3bd4a,Sensor,Outdoor,54,189.129.75.120,Active,Model A,Linux,78,7/17/2023 0:20
27c6b398-6145-45f8-811a-b9a55110b8e7,Actuator,Room B,63,219.194.86.88,Active,Model B,Windows IoT,56,9/27/2023 2:00
4776fa4d-aa16-4709-ac49-6edbfe3c32e6,Actuator,Room A,16,136.14.206.170,Active,Model C,RTOS,12,11/12/2023 8:08
1f439d0e-f1a8-4380-8d95-2207394dcccc,Gateway,Room B,52,94.192.246.228,Inactive,Model A,Linux,8,3/21/2023 13:29
2a6fc6a1-ae40-4327-8372-d9ef692f400b,Sensor,Room A,58,104.189.45.75,Inactive,Model C,Linux,1,8/12/2023 5:44
155cc491-a7f4-43fa-b606-534a816536ed,Actuator,Outdoor,36,148.201.254.59,Active,Model A,RTOS,47,7/27/2023 7:34
58d9d8e9-37a8-457a-8e65-4c7c803fcdb9,Sensor,Outdoor,37,3.78.24.17,Active,Model C,Windows IoT,91,9/4/2023 14:04
7bff0af3-db36-4ed7-8782-2103604b27fd,Sensor,Room A,50,197.174.90.61,Active,Model B,Linux,47,3/19/2023 12:32
e2a62d3a-6324-437d-87e4-5d84990e5c1e,Actuator,Room A,15,187.78.249.130,Active,Model B,Windows IoT,66,2/26/2023 10:17
faf629a2-efc6-4124-ba62-ddde518e8e67,Sensor,Room B,54,203.36.167.30,Inactive,Model B,Windows IoT,48,8/14/2023 16:26
f5d16ef5-23ab-48d0-a561-3d7ce0f7822c,Actuator,Outdoor,52,185.104.51.147,Active,Model A,Linux,86,3/16/2023 14:02
