,Climate_Type,Soil_Type,Irrigation_Method,Crop_Type,Pest_Control_Method,Average_Temperature_Celsius,Rainfall_mm,Soil_PH,Crop_Yield_Tons_per_Hectare
237,Temperate,Clayey,Drip,Wheat,Chemical,28.29391487042429,131.5590102245247,7.464426245218169,3.893947372114409
238,Arctic,Sandy,Drip,Rice,Organic,23.48882142733737,91.34530550242917,6.3446012966521055,5.407057589649057
239,Arctic,Clayey,Sprinkler,Wheat,Chemical,18.074660082098603,83.18530218768532,7.77825305432901,9.511402284852927
240,Tropical,Loamy,Drip,Rice,Organic,27.24760769048548,129.1090271131771,6.298384998817318,9.509892059583725
241,Tropical,Clayey,Sprinkler,Wheat,Organic,13.621257982319289,75.47305188436019,4.495632122387787,3.767524970170871
242,Arctic,Clayey,Flood,Wheat,Chemical,20.88473515220835,170.06150949876553,4.683481735353902,8.289890875153812
243,Temperate,Sandy,Flood,Maize,Organic,29.011007438875126,122.6552227013987,7.956295905471389,6.345496475261729
244,Tropical,Clayey,Sprinkler,Rice,Chemical,22.507952597608252,136.07941609439752,6.902260789323471,9.77936044015342
245,Arctic,Clayey,Flood,Maize,Organic,26.339369009497524,72.10749013960228,4.197115000116359,5.298522127399869
246,Arctic,Clayey,Drip,Maize,Organic,23.071214510903857,98.6864503444051,6.81512402013866,7.972361812140054
247,Arctic,Clayey,Flood,Rice,Chemical,26.787417270757807,111.51345248917293,5.648692187238447,7.913234166533839
248,Temperate,Loamy,Drip,Wheat,Organic,28.88975759690487,171.23192457747544,5.228833547292762,5.4768958086976856
249,Arctic,Sandy,Sprinkler,Maize,Chemical,15.458434550654736,165.52392846292287,4.616243174922137,8.16067102867577
250,Arctic,Sandy,Sprinkler,Rice,Organic,13.393221625134377,83.4466212181522,7.3596158182262625,3.3493629997629686
251,Arctic,Loamy,Flood,Wheat,Organic,19.6798150066508,142.42686224105114,4.255365515956402,2.10027732661206
252,Arctic,Clayey,Flood,Maize,Chemical,24.037248536484316,86.51845366579964,5.159341849518562,4.8264737018978465
253,Tropical,Loamy,Drip,Maize,Chemical,14.543825063644322,198.2370733535368,5.225531575302817,9.492675909702262
254,Tropical,Clayey,Drip,Maize,Organic,10.082029008603342,192.8185817196306,4.643621135854001,5.506701473822758
255,Arctic,Loamy,Flood,Wheat,Chemical,16.858702316734107,134.4897080780931,6.032739533147481,6.717332247822343
256,Temperate,Sandy,Flood,Maize,Chemical,29.37718670935577,154.83538578412146,4.0468105072435705,6.617462103170878
257,Tropical,Sandy,Sprinkler,Wheat,Organic,23.899349212116935,170.21455733129676,5.203902061641637,2.193155805425774
258,Arctic,Sandy,Sprinkler,Maize,Organic,18.02650887882448,158.14976300673558,7.734517776132256,4.512671941394892
259,Tropical,Clayey,Sprinkler,Rice,Chemical,13.851521946936806,154.97430366236313,5.242118277368023,7.362450756296873
260,Tropical,Clayey,Flood,Maize,Organic,17.12179347509494,193.7831011924292,5.4418375484270065,9.747910887226537
261,Temperate,Loamy,Flood,Rice,Chemical,13.396788666024959,139.46841594609248,5.892660192936287,2.5121596446732353
262,Arctic,Loamy,Flood,Rice,Chemical,12.126116426259028,145.44540077285836,6.246773499405899,4.693977013052047
263,Arctic,Sandy,Sprinkler,Rice,Chemical,28.134847451451076,177.39031256572719,7.2348345792829765,1.8558441982245641
264,Temperate,Clayey,Flood,Wheat,Chemical,29.95300676750947,150.48363017876102,4.7612848926240705,3.1813881368433043
265,Temperate,Loamy,Drip,Rice,Chemical,13.282288791915807,159.93989330262838,7.486985508770228,4.390834089935352
266,Arctic,Clayey,Flood,Maize,Chemical,11.090451177565594,85.12530292949637,7.0301974285755575,5.865789231571154
267,Arctic,Clayey,Flood,Wheat,Organic,16.594622142924248,105.69003861726063,6.890601338646221,3.0751019401517286
268,Temperate,Sandy,Flood,Rice,Chemical,19.233183615228306,72.09520185678394,4.347218294858541,3.0480639506081717
269,Tropical,Sandy,Flood,Wheat,Organic,14.096424941517089,125.86481635022082,4.086562759898339,8.000469812261834
270,Tropical,Clayey,Flood,Wheat,Chemical,16.02849823597117,118.35911010203695,6.376050803632336,9.663774966521931
271,Temperate,Clayey,Drip,Wheat,Organic,14.017414713833155,199.57442214191852,7.452535850092644,3.9125167097631057
272,Tropical,Clayey,Drip,Maize,Organic,25.485211368649026,141.68129792233137,6.337765856562544,7.191928167721121
273,Temperate,Clayey,Flood,Rice,Organic,24.251558864945217,167.9667234791635,4.852939461782123,3.3227241522212867
274,Tropical,Sandy,Sprinkler,Wheat,Chemical,22.699030315219634,100.10220061364814,4.362079591796853,9.351570294690688
275,Tropical,Loamy,Flood,Wheat,Organic,17.744357141584096,174.73179970141948,6.79838581127094,7.056121241488585
276,Arctic,Sandy,Flood,Wheat,Organic,28.18081882628472,142.2627449731525,6.887081109271238,8.22409169173813
277,Arctic,Loamy,Flood,Rice,Chemical,29.3906508307004,154.54884973976579,4.690126802748434,1.4441863887924833
278,Tropical,Clayey,Sprinkler,Wheat,Organic,13.47278625250824,94.16461669241815,4.1127612619861456,6.386553714165622
279,Tropical,Loamy,Sprinkler,Wheat,Organic,14.46025282823756,132.2957587543366,5.633134052892788,5.74851098222544
280,Arctic,Sandy,Sprinkler,Maize,Chemical,20.51262056000739,145.10554601204132,6.330874808532089,3.6369721622037883
281,Arctic,Sandy,Drip,Rice,Organic,11.825011385644906,138.36420137248717,6.824009638268764,3.3618698655158625
282,Arctic,Clayey,Sprinkler,Maize,Organic,18.728967976462258,187.27905671368498,7.239780036611611,6.220223220852728
283,Temperate,Sandy,Drip,Rice,Chemical,21.635825295554202,184.74089967388304,6.442149709226929,7.358370715065027
284,Tropical,Clayey,Drip,Rice,Organic,20.441471422746663,195.64760868153058,4.44352243439394,1.2985548133167006
285,Arctic,Sandy,Sprinkler,Rice,Organic,16.61817166156052,150.1142009010484,6.73032668856966,6.106614237313339
286,Tropical,Sandy,Sprinkler,Maize,Organic,20.848916121544136,195.7871195188527,7.936706571579528,2.534135760519658
287,Temperate,Clayey,Sprinkler,Maize,Organic,29.176019085176957,174.87170000478633,7.622338338389616,2.263264582474905
288,Temperate,Loamy,Drip,Maize,Chemical,14.120348085827521,90.62482105099389,7.486675637078051,6.608075392852161
289,Arctic,Sandy,Flood,Maize,Chemical,23.096627167880072,114.11535043269456,5.208680613433364,3.7978310549572574
290,Temperate,Loamy,Sprinkler,Wheat,Chemical,10.867933883121037,85.75886632835147,7.003152705816003,4.967922098213776
291,Tropical,Sandy,Sprinkler,Wheat,Chemical,11.328328089628698,50.62957412458478,7.404413783860582,4.239989284957956
292,Arctic,Sandy,Sprinkler,Wheat,Organic,21.0365644844717,78.20731297203629,6.713304818525053,6.8350268813727135
293,Tropical,Sandy,Drip,Rice,Chemical,12.098783606558989,50.60908794303135,5.002247026271922,5.23107789459822
294,Tropical,Sandy,Drip,Wheat,Chemical,10.446935768537147,157.9757692025735,7.815335887499833,9.671127958341527
295,Temperate,Loamy,Flood,Rice,Organic,13.430259952960444,113.83014465817993,5.8032776458347035,4.171444831958188
296,Temperate,Loamy,Sprinkler,Maize,Organic,21.296983419991488,96.88620906167874,4.519222234663518,7.662559062365517
297,Temperate,Sandy,Drip,Rice,Organic,24.066819090378647,164.2581336642782,4.439111580229568,3.315633108247401
298,Temperate,Sandy,Flood,Rice,Chemical,14.0495712828276,174.87301619294675,6.590075949196184,5.578777833635322
299,Temperate,Loamy,Sprinkler,Wheat,Organic,23.36518874416349,196.29493079748198,5.750838585666957,5.973127767117613
300,Arctic,Clayey,Drip,Maize,Organic,13.649526621984586,146.30203770128617,4.3779355007158545,3.9619835295645895
301,Tropical,Clayey,Sprinkler,Maize,Organic,22.26914853262514,119.22934378100776,6.961458288624378,5.246024760213662
302,Tropical,Loamy,Sprinkler,Wheat,Chemical,18.23919359791598,95.78964524111538,7.197300669034479,3.5135077410864293
303,Tropical,Sandy,Drip,Maize,Chemical,23.075990186672335,83.34773138213394,6.901662523145806,1.054007035065838
304,Tropical,Sandy,Drip,Maize,Chemical,29.901055049584947,81.93889257239019,4.809043510736052,2.940834714740909
305,Temperate,Clayey,Drip,Maize,Chemical,28.756339304651238,111.37840620796982,6.7591018239842775,7.3005775524388055
306,Tropical,Clayey,Sprinkler,Wheat,Chemical,10.085635156722073,198.76795329318946,4.04289121157754,7.9386672203683935
307,Arctic,Loamy,Sprinkler,Maize,Chemical,27.708775287246116,50.12805461561049,5.2204485587136364,3.5218258042502795
308,Arctic,Clayey,Flood,Rice,Chemical,11.32981590349533,79.58088458465012,5.5952861256301745,4.672386989362647
309,Tropical,Loamy,Sprinkler,Rice,Organic,29.060931723196898,78.25894736053607,7.340987795542006,1.3362909412475
310,Tropical,Clayey,Drip,Maize,Organic,15.636513581993693,157.56792282984384,5.5615774922776176,3.1335661098791254
311,Arctic,Clayey,Sprinkler,Wheat,Organic,17.64069660822542,102.87270913970927,4.045077784757593,8.012973550350694
312,Arctic,Clayey,Flood,Wheat,Chemical,11.832764103514556,118.5891206887731,5.409385647312037,6.453876432385515
313,Temperate,Sandy,Flood,Wheat,Chemical,12.245455166578193,72.29361957048575,5.995696393437148,2.8519346975893427
314,Arctic,Sandy,Drip,Maize,Organic,24.53481130458639,110.74955583154215,7.796019146691094,3.3169779561018893
315,Temperate,Sandy,Drip,Maize,Organic,28.886644714965833,65.4799717858754,7.764137215158179,8.351218206906042
316,Temperate,Clayey,Flood,Rice,Chemical,22.214969899086192,129.95649318328748,4.723496152885646,2.8817578265041073
317,Temperate,Loamy,Flood,Wheat,Chemical,24.317000310536223,64.69075480742839,4.740586166957806,4.007419532624181
318,Temperate,Loamy,Flood,Rice,Chemical,25.23939489194307,168.57625717597344,4.6535258258582015,6.979228224891799
319,Temperate,Loamy,Drip,Rice,Chemical,15.256285491058835,134.9902576310734,7.155687729656413,6.050011471372708
320,Tropical,Loamy,Flood,Wheat,Chemical,10.904592618404298,158.59518106602752,4.0240881614736255,5.147831847104328
321,Arctic,Sandy,Flood,Maize,Chemical,10.037454878383372,112.77745799790259,4.508708792767509,9.0976698188177
322,Temperate,Sandy,Drip,Maize,Chemical,17.01298565908037,107.2236939863341,6.151838526576396,2.977394164435465
323,Arctic,Clayey,Sprinkler,Rice,Chemical,14.829284563984322,64.73133335732953,4.990248267547062,7.672779017766999
324,Arctic,Clayey,Sprinkler,Rice,Organic,11.246354500983713,128.5783410564234,4.369425832957049,2.43157456556365
325,Temperate,Loamy,Flood,Rice,Chemical,13.590565849873336,127.1753247285638,5.439512049335337,6.5416045013393065
326,Tropical,Sandy,Sprinkler,Rice,Chemical,12.489977965358957,120.2153066674408,5.096830420240979,8.835612070701819
327,Temperate,Loamy,Sprinkler,Wheat,Chemical,28.297567612347407,161.07775470236737,6.0444172260571385,5.121116069303241
328,Tropical,Clayey,Sprinkler,Rice,Organic,12.80534426918338,174.87566000485316,7.916934375320784,7.518650564721961
329,Arctic,Clayey,Sprinkler,Rice,Organic,20.752969279753586,162.61845124227622,4.497218547259674,8.383540176990895
330,Tropical,Loamy,Flood,Maize,Chemical,21.86211910224329,71.57986142102658,5.490906819336377,2.2242378238984246
331,Tropical,Clayey,Sprinkler,Maize,Organic,20.869789154172675,143.3089263923162,7.727940071489899,7.35244205753899
332,Tropical,Loamy,Sprinkler,Maize,Organic,11.98112868431976,62.04846585343001,7.50749217397529,9.278569215898086
333,Arctic,Sandy,Drip,Wheat,Organic,16.375967235011025,154.19334311607147,5.577084139137122,6.187335488699898
334,Arctic,Loamy,Flood,Wheat,Chemical,11.025406649263065,107.275864484169,6.795813058078946,2.6751002007588043
335,Tropical,Sandy,Drip,Maize,Chemical,17.91339828192632,69.87484343994299,4.351428054325382,2.142482784300487
336,Tropical,Sandy,Drip,Maize,Chemical,13.77197862543184,179.30762854641918,6.8501642221744605,3.337617974200731
337,Temperate,Clayey,Flood,Rice,Chemical,21.232650665687594,142.1012508558406,7.8914309179389655,1.9316194211501432
338,Tropical,Clayey,Sprinkler,Rice,Chemical,23.85616787698201,103.20874519212913,6.149952611336767,5.620546644265427
339,Temperate,Clayey,Drip,Wheat,Chemical,20.64239720409413,54.609076947574934,5.993960908137657,1.627342144360611
340,Tropical,Loamy,Flood,Wheat,Chemical,18.684733932227914,130.59653885054158,4.749274478807641,3.0106416217260383
341,Temperate,Loamy,Sprinkler,Rice,Organic,17.746668417133847,188.4838817729349,6.535152795629168,4.9591939952099295
342,Arctic,Clayey,Flood,Maize,Chemical,26.833835361940075,139.45697490535485,6.3617491231156595,5.265232753618193
343,Tropical,Loamy,Drip,Rice,Chemical,14.3873613013054,195.74759069292398,6.607732237903003,6.08858636632268
344,Tropical,Clayey,Sprinkler,Wheat,Chemical,24.68436679057738,70.46766774056877,4.104333146738887,7.350534664756539
345,Tropical,Loamy,Sprinkler,Wheat,Chemical,25.14964649480238,135.24576568922552,6.194893953396294,1.4250577569892078
346,Tropical,Sandy,Flood,Rice,Chemical,18.38400014541469,169.71875720096443,6.3797393739894925,1.7255885695820492
347,Temperate,Sandy,Sprinkler,Rice,Chemical,15.946011984512786,128.83110966885744,4.830120541651208,1.5477323662430267
348,Tropical,Clayey,Drip,Rice,Chemical,19.410829720919505,63.65995339812089,4.8333314299541446,4.808352839184193
349,Arctic,Loamy,Drip,Wheat,Chemical,11.86427851785397,137.43290023208266,5.104872674043799,1.3766315039464088
350,Arctic,Loamy,Drip,Maize,Organic,10.9186006445818,141.76068587637076,6.846886366908951,7.714731401481936
351,Tropical,Sandy,Flood,Rice,Organic,12.232063989037837,159.30638727130287,6.425064254129486,3.0070016293463007
352,Arctic,Sandy,Sprinkler,Wheat,Chemical,13.742900629244524,164.18172727482107,7.383050584471219,9.452912439609628
353,Tropical,Clayey,Sprinkler,Wheat,Chemical,20.08353640676086,165.61590323159106,5.182634287372393,5.377633795874003
354,Tropical,Sandy,Sprinkler,Wheat,Organic,26.98273272322244,149.5166590458449,7.648272239553274,5.016931771979815
355,Arctic,Clayey,Drip,Rice,Chemical,14.712846639993739,82.37167796279871,6.974824647933433,8.024848233755502
356,Tropical,Sandy,Sprinkler,Rice,Chemical,28.703240214935562,110.63536337592191,5.580046680054788,7.41838585503692
357,Arctic,Sandy,Drip,Maize,Organic,29.098158178700068,166.4194958921598,4.381048262501824,6.4657813685332854
358,Temperate,Loamy,Sprinkler,Wheat,Chemical,29.178092096904106,193.01404751012197,5.0279346499499304,9.41632035625333
359,Tropical,Sandy,Drip,Rice,Chemical,26.751254693526477,61.8420447254933,7.827072868859402,4.800333348883693
360,Temperate,Sandy,Sprinkler,Wheat,Chemical,17.276500815954414,130.33050166957923,5.2414535035363174,8.276785081950578
361,Arctic,Clayey,Flood,Wheat,Organic,11.453678220052462,96.87834069864596,5.319603840596258,4.420836511712366
362,Temperate,Sandy,Flood,Maize,Organic,21.376374635329896,83.80908414752446,4.758355724390868,8.545111068664944
363,Temperate,Clayey,Drip,Rice,Chemical,21.173628878744672,125.87160252795725,7.227402404555061,3.3352716606937176
364,Arctic,Sandy,Drip,Rice,Organic,26.999515342191913,140.9134010834805,5.10257692096911,3.6034036555242923
365,Temperate,Sandy,Sprinkler,Wheat,Organic,29.919821018922104,51.46583471292219,5.321032993475423,7.1008258061570855
366,Temperate,Clayey,Sprinkler,Wheat,Organic,20.16314613120295,167.03098583017862,5.657392433726507,2.914419654566167
367,Arctic,Loamy,Flood,Maize,Chemical,16.904080620795686,172.98231968891713,5.734913119098438,3.062387683228859
368,Temperate,Clayey,Sprinkler,Maize,Organic,13.71803423112534,194.82662368518996,5.645363161660087,3.7473618611567328
369,Arctic,Clayey,Drip,Maize,Organic,10.095996496347414,77.09655998370424,6.014974781498914,7.110358926943382
370,Temperate,Clayey,Drip,Maize,Organic,20.182273849777584,139.1828843541422,7.258051518465614,9.004492831809086
371,Arctic,Loamy,Drip,Maize,Chemical,21.110373334051914,113.99380602145918,7.277140162968088,7.07110886014288
372,Arctic,Sandy,Drip,Maize,Organic,26.498769596347948,100.2241777333026,7.193252535053388,8.450328199097127
373,Temperate,Clayey,Drip,Wheat,Organic,20.091539357856014,134.84501771562572,4.40449935646595,5.8920453072502275
374,Temperate,Clayey,Flood,Maize,Chemical,28.32936697332113,167.35746398353254,7.198715213099256,1.6203089921063074
375,Temperate,Loamy,Flood,Wheat,Organic,22.56166953142871,53.457917516781514,4.481007093946307,1.904195903576506
376,Tropical,Clayey,Drip,Wheat,Organic,26.806724764421663,195.410016884928,4.4988950802090315,5.989527805302239
377,Tropical,Sandy,Sprinkler,Rice,Organic,12.966034696154942,171.48223785585662,7.791451086539843,3.9502087177789864
378,Tropical,Loamy,Drip,Wheat,Chemical,27.106722606046294,162.67305554683676,7.277591378822166,2.985112662732484
379,Arctic,Sandy,Flood,Wheat,Chemical,23.502877088876968,164.0581073270755,6.209641867472035,5.196312345723587
380,Temperate,Sandy,Drip,Maize,Organic,13.404660648766612,108.3591064427979,7.499880817911448,6.998470668138714
381,Arctic,Loamy,Flood,Wheat,Organic,13.795271162920217,162.74308262672207,7.957458570207452,4.4649275296227255
382,Tropical,Clayey,Flood,Maize,Organic,28.530012380884425,108.01553129044365,6.44256826652711,8.222880314416074
383,Temperate,Sandy,Drip,Maize,Organic,10.644307209007458,184.80602443621896,6.451593747926072,7.646709219142543
384,Arctic,Sandy,Drip,Maize,Organic,19.250698865914124,76.58335749597045,7.017708116639712,7.614233939436101
385,Temperate,Sandy,Sprinkler,Rice,Organic,16.269505798682033,93.85211363227272,4.928555809461331,9.866707207096496
386,Arctic,Sandy,Flood,Maize,Chemical,23.30154879996856,132.7006314048614,4.668499446075197,3.657069796344713
387,Temperate,Loamy,Sprinkler,Wheat,Organic,26.79258775137984,97.88165538309087,7.03832300006029,6.8025302770680565
388,Tropical,Loamy,Drip,Maize,Organic,17.207562431131393,113.63558679429102,5.379619179976409,8.699305061442821
389,Tropical,Sandy,Flood,Maize,Organic,18.53804174645674,123.8634034097892,4.540281425223736,6.215719905225199
390,Temperate,Clayey,Sprinkler,Maize,Chemical,29.638355690028284,178.4530023220263,5.259510903670999,8.105519585038534
391,Arctic,Sandy,Sprinkler,Rice,Organic,25.678330193584056,128.4788380413039,5.434547471498302,4.73006967255921
392,Tropical,Clayey,Sprinkler,Wheat,Chemical,27.94408261863583,104.36897729218407,7.860910638022762,6.314422110893242
393,Tropical,Sandy,Drip,Rice,Organic,18.775244413032596,87.16042460526737,6.791838844351693,1.5009975352389544
394,Tropical,Clayey,Drip,Wheat,Organic,14.681524079682305,111.30139681882957,6.123425269598936,9.87190845242332
395,Temperate,Sandy,Drip,Rice,Organic,18.237269307729033,127.36041566215549,7.875492554730419,8.200166333035755
