,Tree_Cover,Biodiversity_Metrics,Carbon_Sequestration,Crop_Type,Soil_Type,Soil_Moisture_Content,Crop_Yield_Tons_per_Hectare
287,Medium,1.0999363291273978,6.298507812763666,Rice,Loamy,0.25488340653739927,2.1117154475969224
288,Medium,3.8829004481067155,8.863382578532374,Maize,Loamy,0.8478308128210819,8.578136518277937
289,High,3.056093479506039,8.105095801289515,Maize,Sandy,0.6509256711068954,8.609031444998761
290,Medium,3.4230149220837376,7.06370167043216,Rice,Sandy,0.6442440473385752,3.695551470995108
291,Low,3.5275206369875405,6.483809727161747,Rice,Loamy,0.531411194227006,2.4455818667983826
292,High,3.108200625970255,1.4350501376028366,Rice,Clayey,0.6120955129620619,1.6308260038023992
293,Low,3.330135109762944,8.85047676402873,Rice,Sandy,0.64159272133463,6.174787977204273
294,Low,3.7351528035594983,4.760578555117428,Wheat,Clayey,0.9710436113592222,1.8228529035989183
295,Medium,4.012475388718697,6.038081713642528,Rice,Sandy,0.30067597672082136,7.1253536015854
296,Medium,3.909809565144482,1.1975815168931865,Wheat,Loamy,0.2931061777304132,7.103137609307317
297,Medium,4.478465830929046,9.424661516765083,Maize,Clayey,0.15149663893478413,6.525886664184621
298,Medium,1.757773732669611,9.124664149828012,Wheat,Loamy,0.6923789189283901,8.88904451676785
299,Medium,2.60459187796719,5.88950226926295,Maize,Sandy,0.5941379627400357,4.404526234562186
300,High,4.791184264057828,6.195804698515217,Wheat,Loamy,0.2001152834619758,9.120426243621198
301,Low,2.586362297545319,7.345154911631398,Wheat,Clayey,0.4280850416063685,1.3323283196151776
302,Low,1.4994803076236907,3.3822540679253508,Maize,Loamy,0.2607968847980835,2.0148128912926677
303,Low,3.101780505448718,2.997240604419723,Wheat,Clayey,0.39833356636077544,4.70985006266599
304,Low,1.4379638902178487,7.066206519414695,Maize,Loamy,0.9561377524551491,6.345937168197161
305,Medium,1.8114129549114608,1.9398020154301734,Rice,Loamy,0.714986954992476,1.2913807297542905
306,Low,4.993275026283827,5.086558042510427,Maize,Clayey,0.10681219071562775,6.106910242818376
307,High,3.165450553584528,5.43484381599181,Wheat,Clayey,0.3272572664057113,3.7665848483472826
308,High,2.136233556161716,4.432032792236512,Rice,Clayey,0.10932539237000113,8.984321270306463
309,Low,4.979099818295625,2.6674135812796123,Wheat,Sandy,0.7433816488918127,5.799561325018578
310,Low,4.866235674220572,4.197846378928192,Rice,Loamy,0.5224796218499306,6.2910451739569035
311,High,2.762956164337054,4.03801528204405,Maize,Clayey,0.9946168226329504,9.51059630003395
312,High,2.0416124351516336,5.4933910718387535,Rice,Sandy,0.7602249349203924,7.877539239891342
313,Medium,4.35359855236876,7.072127574206674,Rice,Sandy,0.5661216484370938,4.944459395320891
314,High,3.862482867887143,9.714116111735535,Rice,Clayey,0.8242348853873217,5.291916534604175
315,Medium,3.7477657400140414,2.297469341568954,Wheat,Clayey,0.7343232861106684,6.83131481703459
316,Medium,4.57245496528989,8.857153989469737,Rice,Clayey,0.3193985598723884,2.801792949854618
317,Medium,3.7576685354852986,3.5576020035123617,Maize,Sandy,0.5772324473447649,1.7978575644471038
318,Medium,2.1351917721661966,6.322354930012651,Maize,Sandy,0.6003988523506638,3.8011286435105656
319,Medium,3.775452647502929,5.920632531854813,Maize,Loamy,0.5061085287470231,8.005445181426072
320,Low,2.223254045134656,6.0125357676543665,Rice,Sandy,0.26127336056982575,3.3159141889295594
321,High,4.03695591862798,7.510227505469316,Maize,Clayey,0.3010321464920983,2.1768328030232773
322,Medium,3.478991417966264,4.435194751740964,Wheat,Loamy,0.3529426608603654,2.971203386160342
323,High,1.3096462079390023,3.8718996691317007,Maize,Loamy,0.10922963444034738,7.110756208051357
324,High,3.051341449740568,8.675511158669295,Rice,Loamy,0.9252495029525584,6.5255325102416695
325,Medium,2.3732038767829637,2.9808553624684326,Maize,Loamy,0.717486392425131,7.194834975667925
326,Low,2.314282530929177,2.6222143358002876,Rice,Clayey,0.7206555842060237,3.897623104123438
327,Medium,3.409025209509029,1.140466929897348,Rice,Loamy,0.6150975524282092,9.107705142399444
328,Low,2.2892992978776996,2.895200038262681,Maize,Clayey,0.7203797273449533,5.065933215953309
329,High,4.10757499281949,5.666782899850375,Wheat,Sandy,0.9836762948862727,5.623417287342493
330,Low,1.2831657440446977,5.846579857127022,Wheat,Clayey,0.44664430387104403,9.539271784019144
331,Low,3.6415530095833017,3.2897844207598093,Maize,Loamy,0.7412730281889074,9.81349541150478
332,Low,4.236779214626965,1.6504675303707987,Rice,Sandy,0.4235761039397754,6.953884533248965
333,High,3.6913267596817203,7.701767167106856,Maize,Sandy,0.8688599188721433,9.50331873318212
334,High,2.988916780079983,7.821778137060698,Rice,Sandy,0.8722257462010315,5.8735664770639895
335,Low,4.801228054944724,9.980527566624053,Rice,Loamy,0.9120397828811365,3.7655465101009455
336,Low,2.1997539591922544,9.10026613481246,Rice,Clayey,0.10491699181769051,3.835835703698872
337,Medium,1.0766715500999111,9.334558580658783,Wheat,Clayey,0.3683723004964854,6.0304653089411095
338,Low,2.7279574858537634,8.183834431695477,Wheat,Loamy,0.22053191608143646,6.445325085896785
339,Medium,1.132047743601309,6.539525680442492,Maize,Loamy,0.5085875781011412,4.956553629277741
340,Low,4.815747010105635,2.156913618440594,Wheat,Sandy,0.545904678411368,8.953943351606595
341,Medium,1.839672182992206,6.6008196771028995,Rice,Clayey,0.33031363854668994,4.840265068421955
342,High,4.155708095795518,1.5036027437316397,Rice,Loamy,0.7511018428405634,3.460812822979011
343,Low,4.098288332697459,8.967692001440732,Maize,Loamy,0.34279274547007244,1.0718369050918581
344,Low,1.870915598731734,5.336392018727778,Rice,Clayey,0.8685022377550227,9.735123503418732
345,Low,3.484906121920669,7.277255487782202,Maize,Sandy,0.25989343132760817,8.4188195482865
346,Low,1.1923158739458009,1.470192973263676,Maize,Sandy,0.43051176528875523,6.540036262167961
347,Medium,2.93429834281547,5.8082358063054285,Rice,Sandy,0.6600139825818746,8.474880285131153
348,Low,1.058588509089947,3.7113705806802626,Wheat,Clayey,0.644801563416928,8.292603072258494
349,High,4.684575520723367,3.564714391635211,Rice,Loamy,0.17022620080462916,9.386657022032427
350,High,4.904344096798287,4.506903232328643,Rice,Loamy,0.8616327509718534,4.474609150243374
351,Low,1.889131066554341,1.0057551477448141,Maize,Loamy,0.6382584400867977,5.993670178773467
352,High,1.8324241383854911,5.199947935481561,Wheat,Loamy,0.8828735938364516,1.8876522134822133
353,Low,4.014880706248519,5.379100152471445,Maize,Clayey,0.8808720204050816,9.687838831470758
354,Low,2.013517595317338,8.768178242551578,Rice,Sandy,0.591326821337528,9.866143623542499
355,High,4.58030623664738,5.0367304709423415,Maize,Sandy,0.9197033115802941,8.101758231380815
356,Low,3.295716544491929,4.272006644809055,Maize,Sandy,0.8635670189321104,5.087088848335031
357,High,2.4031104920412485,9.95272346226217,Rice,Sandy,0.9623106501055939,5.469100758229219
358,Medium,4.33077498539768,6.140919921422467,Maize,Loamy,0.8654485587034657,4.918302396890713
359,Low,2.9736268016535807,5.253518877707255,Rice,Loamy,0.8390834659010346,3.639795728700074
360,Medium,4.646531654833902,5.463422510935414,Maize,Clayey,0.5224244326092203,5.750122649938899
361,High,4.712056946917524,8.282631677579246,Wheat,Sandy,0.290827954340135,1.4810056255051014
362,Medium,1.6616806085136373,4.066087320731448,Rice,Loamy,0.9196378597679373,9.926983557434514
363,Medium,1.009293624527721,4.502444164173511,Wheat,Loamy,0.7502942678014681,4.816451216477267
364,High,4.9357237605696085,7.802860234037189,Maize,Loamy,0.3535730777786683,9.346299256333957
365,Medium,4.624550144509918,1.6568536565239254,Wheat,Sandy,0.4068961504800782,7.518443145940032
366,Medium,1.2217809428153656,8.786522423289327,Wheat,Loamy,0.7174706606714986,3.6094862517754063
367,High,4.33213705576428,4.871824268211729,Wheat,Sandy,0.5300355775183038,2.9984735635714217
368,Medium,2.8312197302368265,6.231636779550835,Maize,Sandy,0.17333430566173144,9.961078903861207
369,High,2.035846420099901,7.817285433338516,Rice,Clayey,0.22730315117109132,7.949137195486322
370,Medium,4.514986094707719,3.3944673019541036,Maize,Clayey,0.77108381516108,3.246953267344068
371,High,1.786668929561229,9.01282787488586,Maize,Sandy,0.3957125756336478,1.6070054335953454
372,High,4.789199997680267,9.813024750309497,Maize,Sandy,0.5568844855618353,7.272248907712409
373,Medium,1.8224859507973643,5.448469252655121,Rice,Sandy,0.7899593304281732,3.7271481112996874
374,Medium,3.454732750914974,9.43243628529406,Maize,Loamy,0.7760580343354472,2.991977313649456
375,Medium,1.8923453381158994,1.010157602742845,Maize,Loamy,0.25031352419854647,7.614436736344024
376,Low,3.182674659874539,9.048140466719754,Rice,Loamy,0.18855447795913177,7.113351903889129
377,Low,3.7359005196605652,3.79940787776175,Rice,Clayey,0.6320370636685809,5.33271407284172
378,Low,1.7609117232805502,3.8034588225484174,Rice,Sandy,0.7674695865381156,9.483903394933359
379,High,3.083543130802717,3.0527997829294544,Wheat,Loamy,0.23413592979586936,7.116745294517419
380,Medium,2.876238977560476,3.853125110358117,Rice,Loamy,0.4347597585945473,9.040776045579182
381,High,1.284149685613365,2.921361253287716,Wheat,Clayey,0.8832501963708765,2.7149764811474717
382,Low,4.273231270701212,9.152821956789746,Wheat,Clayey,0.949800827404289,3.6698131907279983
383,Medium,2.342729602571367,9.091213544920297,Maize,Sandy,0.5086627848547159,1.9406812032435543
384,High,3.2983287902075182,1.9199018342856027,Wheat,Sandy,0.17156434062774972,3.741219980848318
385,Medium,3.0591369397325376,2.2857258597984322,Maize,Loamy,0.33192681058213963,9.746004962857423
386,High,3.053042018281769,8.758167751096,Wheat,Loamy,0.3096729282839797,9.665706214830706
387,Medium,1.4288895768339498,4.590439937854714,Rice,Loamy,0.3150673484869513,7.843477190958918
388,Low,2.693928036997331,2.5234450960535044,Maize,Loamy,0.544493534841325,5.6894343650466155
389,Low,2.809467036826281,5.596024621929105,Wheat,Loamy,0.624903086522414,8.027018189130205
390,Medium,3.934571361457794,4.750012449280855,Maize,Clayey,0.21025862981194182,5.981382560923479
391,High,4.360075327682794,2.972453983641687,Rice,Sandy,0.9004204058755009,1.0315765420429903
392,Low,3.179929112400072,7.486769964498709,Wheat,Clayey,0.6579764409530033,5.513923665492539
393,Low,1.347131816259962,6.681603810994578,Wheat,Sandy,0.6375265572412049,6.390311014099472
394,Low,1.947397882386185,1.896954521998965,Rice,Sandy,0.9885510985458557,3.391735217527038
395,Medium,1.6597361074109243,9.328480428928081,Wheat,Sandy,0.6653295797438128,2.8296420781749543
396,Medium,1.498460252756499,6.026229691570622,Wheat,Clayey,0.9360632343710664,3.4642818532508617
397,High,2.4635971944712303,3.251840383571876,Maize,Loamy,0.35763127512381254,6.612649745660791
398,High,1.9175740086175281,2.8566263356512716,Wheat,Sandy,0.3161165413118478,2.3145770344199725
399,High,1.8732124472460492,2.223531832349814,Rice,Sandy,0.5648668181420078,7.482954711965495
400,Medium,1.2187726983050706,4.821736657513156,Wheat,Clayey,0.5577480528729994,4.804073388654485
401,Medium,1.0706801791817355,2.219869117817531,Maize,Clayey,0.30383528453550723,4.18013073284793
402,High,1.4110729705991272,4.742347713357035,Wheat,Loamy,0.7296900912099529,8.265081625123177
403,High,1.6887899176945322,2.3389338541070592,Maize,Loamy,0.12667043731302396,5.554569244928739
404,Medium,2.7239349153928125,6.911267693715004,Wheat,Sandy,0.7215674252945073,4.4056050507183535
405,High,3.0420810451953786,8.067178195177224,Maize,Clayey,0.5114600975109701,8.90339244004544
406,Low,1.5623676726934623,5.945704727704828,Maize,Loamy,0.7201067597605711,4.314264689795282
407,Medium,2.699133366096745,7.120511873694076,Wheat,Loamy,0.5293725675773671,8.731002546490334
408,High,2.366995369303709,9.445408633756548,Rice,Loamy,0.9796004045962254,5.537788286163025
409,Medium,1.7336945739918241,6.745343766135471,Rice,Clayey,0.4012164559928061,2.872063877095065
410,Low,1.0273629925934542,4.277423783654943,Wheat,Clayey,0.9843156433021494,6.515363692999754
411,Medium,2.868071466086967,5.0453214280742396,Wheat,Clayey,0.15847654823107785,3.5679117364296515
412,Medium,3.7426069970607974,8.744727034648331,Wheat,Clayey,0.7153846972818009,2.324396189585756
413,Medium,1.905109336575228,2.1764828705508674,Wheat,Clayey,0.5087972861064209,1.7787643425800155
414,Medium,1.5272273195867174,3.931633202053894,Wheat,Sandy,0.8399238629767303,3.1752760221769782
415,Low,4.548170977787848,6.195520620734357,Rice,Sandy,0.8106544627452983,7.628991778019721
416,Medium,2.100099089951191,7.08750612467591,Maize,Clayey,0.8201891645883437,8.541993001381684
417,Medium,1.8944504791706591,7.871491678885347,Maize,Sandy,0.18526473937226773,8.755487613837294
418,High,4.428387758439664,3.8638611639647844,Rice,Clayey,0.8401291298751652,3.4313344633894927
419,Medium,4.268428396667045,2.3127322060823525,Rice,Sandy,0.29263614169938484,6.9487563965080765
420,High,2.7933858820985344,9.593552887089038,Maize,Sandy,0.1231122374731313,3.073186539234366
421,Low,2.956955445711098,1.6875299541883553,Rice,Loamy,0.29596484771597026,6.604859025714163
422,Low,1.870994819336088,1.8622482020819688,Wheat,Clayey,0.5313565942298495,8.98489893737527
423,Low,1.31320668191823,5.454482877117719,Rice,Sandy,0.7679002239202889,1.3680431434187323
424,Low,3.2937273014226442,8.373439253292386,Rice,Sandy,0.29676923274956835,9.867031009528654
425,High,1.3933796863608525,7.9705369571979405,Rice,Loamy,0.20170679328124425,8.443790897126005
426,Medium,2.7970981878265992,9.439293395746827,Rice,Sandy,0.681370529521548,7.854959046643286
427,Low,4.7619887940520425,2.2744231805168953,Maize,Loamy,0.9855082327240159,7.222266043406119
428,Medium,4.8113375566823375,4.381545313561924,Maize,Sandy,0.6407832718770563,7.932465000224905
429,High,1.9573291461894344,3.5392791584953907,Maize,Loamy,0.7219516277110796,9.951358204364913
430,High,3.4964536801826176,8.747831111992047,Maize,Loamy,0.605050699371778,7.9317216740128655
431,High,2.8963050564314305,5.395191582530803,Wheat,Clayey,0.8041135998056536,4.164407062014943
432,Low,4.502740510344424,1.241631409740997,Wheat,Clayey,0.9782239781885003,6.5252966764015286
433,Medium,2.085723457104213,7.371679661545569,Maize,Sandy,0.5897163064637664,4.032307145438522
434,Medium,1.0148096273296674,4.498282880439423,Maize,Clayey,0.4751114605684533,9.730588989310037
435,Medium,1.6502448237256604,5.780320870339111,Maize,Clayey,0.8743087550441139,9.101257595431303
436,High,2.398091204677592,9.044086843089982,Rice,Clayey,0.972755509383991,6.108582047165457
437,Low,2.2628845190819544,3.3106399716953048,Wheat,Sandy,0.21626347678261115,8.031463790441041
438,High,4.165451676491544,3.162382080509594,Wheat,Sandy,0.6203538689264901,9.187182486745876
439,High,3.7222426645553512,3.368732537620804,Rice,Clayey,0.8132139932913977,3.192402372909034
440,Medium,2.198225278459589,4.042971921337324,Rice,Clayey,0.5800054646407518,6.215336712359242
441,High,2.8309752686648535,1.9661857718148967,Rice,Sandy,0.4682772713736538,5.335446873272935
442,Medium,1.382236415833341,7.274976947277305,Wheat,Clayey,0.6897068390218786,7.944322193586473
443,Low,4.5925857792804035,2.866588460462229,Rice,Loamy,0.3431152850620135,4.4117426920044585
444,Medium,4.741699297794137,9.335311725435272,Rice,Sandy,0.4142203686445325,7.380816757373725
445,Low,4.919214141523753,2.9411768251888364,Rice,Sandy,0.9930489929932101,4.62693780110564
446,Medium,4.474211323143351,3.3007782637789758,Maize,Loamy,0.6728188009370458,1.9996737818005381
447,High,1.6958435507849021,3.673182059297347,Rice,Clayey,0.8856345684799671,1.964092884474855
448,High,1.1847859328065153,7.916842873102744,Maize,Loamy,0.8269916617334291,2.0715069209786865
449,Low,3.318386909650696,4.848458386978268,Wheat,Clayey,0.6870452989546216,1.2926788833894558
450,Low,4.650420107532442,8.374011616275567,Wheat,Clayey,0.8566561742128959,5.796758544370949
451,Low,1.7094054466389714,8.063683411202096,Wheat,Sandy,0.3584426458902139,7.047124137853614
452,Medium,1.0281716584965674,9.365413804907199,Maize,Sandy,0.6734048039310685,2.140555616431206
453,Medium,4.221984184128978,7.809437395936493,Rice,Clayey,0.6315431405715828,6.506722001994508
454,Low,1.307182737146936,1.4672005270215656,Wheat,Loamy,0.6601776407140103,6.379660704321208
455,High,2.6548241276401217,8.535531463291525,Rice,Sandy,0.2517687344320977,2.3238464625717614
456,Medium,3.71554934875514,9.442653370348701,Maize,Clayey,0.3495187359982616,4.636743399651369
457,Medium,1.9471903418247205,9.943202732947022,Wheat,Sandy,0.3579924869132852,7.796221387938856
458,Medium,1.3358502537869068,2.127408347192186,Rice,Sandy,0.6417515463154869,1.1508042299681036
459,Low,4.080084913823315,6.5194594239388115,Rice,Sandy,0.9752921923958074,2.322530955085494
460,Low,3.5207003395481657,2.7951279929574344,Wheat,Loamy,0.9586607960639333,9.9624553689227
461,Low,4.953961937947219,3.362586768213391,Rice,Loamy,0.30447059769072693,7.601904074341536
462,Low,2.377232133279837,7.7102590440057215,Maize,Clayey,0.37436071876009525,5.177172512973302
463,Low,1.2470495451607988,9.799009459291543,Wheat,Loamy,0.13245570305125043,6.668212708824627
464,High,3.937400141341183,6.353699513167206,Wheat,Clayey,0.45893403087345475,8.61598873538627
465,High,3.0869336754129826,8.655260228400227,Wheat,Clayey,0.8512067095123272,8.580741269982731
466,Low,1.8528157255565403,1.0799542344594513,Wheat,Sandy,0.924176565087526,3.922312919150864
467,Medium,4.126915956019038,1.3296847586465734,Maize,Sandy,0.31284683161114923,5.421622802907017
468,Low,1.815021943399775,6.37051903593277,Maize,Loamy,0.3392150261399553,6.742495868487793
469,High,2.0426466193317463,4.500847914403952,Rice,Clayey,0.2987648348578783,1.6470722486314364
470,High,1.3701142174668766,9.007820334758385,Maize,Clayey,0.4150932108171209,9.51216939451677
471,Medium,2.5977291161234177,3.7178372177716037,Rice,Sandy,0.8242834587314902,4.894676430961357
472,High,2.6757168957496757,4.888459247536427,Rice,Sandy,0.6821717228960141,4.337760945321342
